trading_date,A,AG,AL,AP,AU,BC,BU,C,CF,CU,EB,EG,FG,FU,HC,I,IC,IF,IH,IM,J,JM,L,LU,M,MA,NI,NR,OI,P,PB,PF,PG,PP,RB,RM,RU,SA,SC,SF,SI,SM,SN,SP,SR,SS,TA,UR,V,Y,ZN
2014-01-20,5.5338155658326416e-05,2.2930641420960856e-06,3.504204582007151e-05,,8.630571524292268e-06,,,1.2621672927016437e-05,0.0,-6.60776257220269e-06,,,-3.855545559696697e-05,,,-0.00011326311020500623,,-1.0266575294146381e-05,,,-0.00020483027018974731,-0.0001506931886678722,5.937678130343911e-06,,-1.9309492546535876e-05,,,,0.000129141517089972,6.804482641953795e-05,1.3503705951240166e-05,,,,2.1159841442254793e-05,-4.5182345519822886e-05,2.6968473854064595e-05,,,,,,,,7.657436902719922e-05,,1.7841849842991722e-05,,2.2320058478553214e-05,4.993849242349839e-05,-1.8529408835655842e-05
2014-01-21,-2.2626295869672536e-05,-1.262193167007182e-05,-8.767787642521361e-07,,-4.0150002072066575e-07,,,-1.0242823195214553e-05,3.4910411157367406e-05,-3.6378139796579796e-06,,,-8.198871835235471e-05,,,-5.421111978489028e-05,,2.533976701690237e-05,,,-4.739156809220504e-06,-1.1212773591675636e-05,-9.178241448938382e-05,,-3.2672320697743204e-05,,,,1.4892919905876748e-05,-4.1850926998033e-05,-1.3609149138761468e-05,,,,-4.062385237617037e-05,-6.046314771146986e-05,-0.00010454661617452316,,,,,,,,-4.1978670297254364e-05,,-7.993983787016586e-05,,-1.3770690462419787e-05,-1.7389022468197847e-05,-2.8864984023252e-06
2014-01-22,4.483160559222551e-05,1.2406236948238223e-05,-3.175072671734784e-06,,-6.121448341886912e-06,,,0.0,-1.361563074409422e-05,2.019042261554689e-05,,,6.899311448717418e-05,,,0.0,,9.209709942608916e-05,,,-6.172115616069721e-06,2.3579205498670722e-05,3.0951702962697006e-05,,-3.2710471439669623e-06,,,,9.785118791342127e-06,5.478611500701262e-05,1.1572145383176879e-05,,,,5.45271136072412e-05,-8.915022761760243e-05,4.42386527855605e-05,,,,,,,,5.792601689122653e-06,,6.357743891002839e-06,,-1.898848348476649e-05,5.083130361114053e-05,3.766480838617546e-05
2014-01-23,8.94904636724649e-06,-2.0189438212934858e-06,-6.609336513370822e-06,,3.0130691457283956e-06,,,5.467468562055768e-06,-3.278720774302698e-05,-2.350364704742658e-05,,,0.00016507593493006784,,,0.00017930787161556393,,-1.615156629814224e-05,,,6.506227905934403e-05,9.743739647276625e-05,-4.493689575924095e-05,,-2.0992879215370147e-06,,,,4.1065265848318044e-05,-1.165633623867514e-05,-3.927299013807467e-05,,,,8.342022940563086e-05,1.709068660124352e-05,-0.0001816538100830538,,,,,,,,2.4201501703180685e-06,,7.511492583652989e-06,,-1.577287066246057e-05,6.018657839301835e-05,-3.8059176520329897e-06
2014-01-24,-1.3396565120703051e-05,-8.271859629850826e-07,-2.1424512153503093e-05,,3.2695301794357863e-06,,,8.234722531024317e-06,3.25361150877474e-05,-2.5906014440883584e-05,,,0.00011160465168188211,,,0.0,,3.9940488671879065e-05,,,0.00010244286840031522,0.0001345985597954102,3.562471500227998e-05,,-1.4912167334400382e-05,,,,-3.591180061768297e-05,-2.0649424397294924e-05,3.4206236517938565e-06,,,,-1.3163783798014901e-05,3.5658475705041476e-05,4.802151363810987e-05,,,,,,,,-2.387318563789152e-06,,1.5925792883294022e-05,,2.6733679088916217e-05,-6.462158360892538e-05,-2.0227484054679716e-05
2014-01-27,2.8516717212547926e-06,-2.6771012172472027e-05,-2.610734849647537e-05,,-4.193854530151042e-06,,,1.7252087502587814e-05,-1.3122532963802805e-05,-1.0052266827141121e-05,,,6.49471144924847e-05,,,-5.2126772310258554e-05,,-2.0415454499055457e-05,,,-1.4695077149155034e-05,-2.7817959274507625e-05,2.9885449073700507e-06,,7.227548523953903e-06,,,,-2.4029486027778086e-05,-5.286809410520751e-05,-6.044526581293358e-06,,,,-1.0225506503422137e-05,4.6527016687689984e-05,-0.0002022951932604842,,,,,,,,-7.360355652385123e-06,,-3.6438633696990897e-06,,0.0,-2.2618037885213456e-05,5.120245431060537e-06
2014-01-28,-1.7196867590568377e-05,1.8016851246826183e-05,8.677477977800531e-06,,7.190979458846386e-06,,,1.4106361969248132e-05,-1.2664640324214793e-05,4.291329716484073e-06,,,-9.46969696969697e-05,,,-4.9099514896792824e-05,,-2.875806843557382e-06,,,-0.00013188262446422685,-0.0002473410833539451,3.444623373491901e-05,,-1.5060240963855423e-05,,,,-4.5663291931948646e-05,-4.5103015286915314e-05,1.3797181190033355e-06,,,,1.5074884488697605e-05,-0.00026755852842809364,-3.518648838845884e-05,,,,,,,,-0.0001840660183452465,,3.088040020998672e-06,,-1.081186277583765e-05,-5.6319297716525e-05,-4.994548386323464e-07
2014-01-29,2.0696520707903793e-05,9.367107644597012e-07,5.185646427717947e-07,,-3.3146993260894968e-06,,,1.1915826600891303e-05,3.44232597966446e-05,2.3558544674570067e-06,,,0.00022257551669316376,,,5.186049526772981e-05,,-3.1887755102039005e-06,,,0.0001156737998843262,0.00011371906841339156,2.102465771857234e-05,,1.0262883767709889e-05,,,,-1.1677468324867168e-05,-9.058518026450873e-06,-2.3158329251184467e-05,,,,4.0789304416854136e-05,-7.399295587060112e-05,-1.7495057646214944e-05,,,,,,,,1.8770072246008077e-05,,4.253564814511854e-05,,1.0648946819159586e-05,-8.743245842586601e-06,-1.8077160708284025e-05
2014-01-30,6.1410538662539884e-06,-3.2313022044042183e-05,3.920623451893616e-06,,-2.043555840567533e-05,,,0.0,0.0,-9.604172471183797e-06,,,2.6999784001727986e-05,,,4.494786048184106e-05,,-4.038551390255783e-05,,,-8.242664029014178e-06,2.6830151724508004e-05,-3.733134232840915e-05,,7.934382655439514e-06,,,,-2.5415544146800186e-05,0.00017724211272598372,-3.218123024964743e-05,,,,8.517972922867249e-05,5.694184339727691e-05,0.00011470945205884964,,,,,,,,5.246121804456056e-06,,-2.088921197536744e-05,,-0.00011723079546423395,-3.605561836673199e-05,2.644694524351447e-06
2014-02-07,-3.6113251155624034e-06,3.0148178296326444e-06,-4.370247356000349e-06,,2.9714856239525514e-05,,,-4.3182740722188155e-06,5.8304504994752595e-05,1.3616292867007722e-05,,,-9.159081802049345e-05,,,-8.785995123772706e-05,,7.994386164383153e-06,,,-4.8221503283446e-05,-0.00013542795232936077,7.67079994937272e-06,,4.7758913007139956e-05,,,,4.929599161968142e-05,-5.1093025801978033e-05,0.0,,,,-9.877313370763151e-05,4.9377839225755484e-05,3.379839930780878e-05,,,,,,,,7.933622029023835e-06,,-8.579861349440594e-06,,6.19348445435402e-05,2.5931256239708535e-05,-1.784974796155878e-06
2014-02-10,6.191068764200764e-06,5.709475935120317e-05,-9.467014975185855e-06,,8.14579680568015e-06,,,-3.948355509930114e-05,4.851376649468061e-05,-8.71800108756113e-06,,,7.791160241250986e-05,,,4.606141961295247e-05,,7.90340167766447e-05,,,-1.3701445502500514e-05,6.257039169065198e-05,-8.213957155999474e-06,,1.250461107533403e-05,,,,2.2896393817973667e-05,5.28862680804929e-05,-4.220052233495319e-07,,,,-5.170604081674862e-06,-4.2798829452014484e-05,0.00021244832338079925,,,,,,,,0.00011347615281455246,,6.36655436772157e-05,,-7.862006069468686e-05,4.144562334217507e-05,1.2605670272120066e-05
2014-02-11,2.0129510171596334e-05,-3.5171295644077205e-05,-1.2927281432092877e-05,,1.2344841847291156e-05,,,9.49667616334283e-06,-2.5255756628794257e-05,-2.4284317338799224e-05,,,2.0297974262168634e-05,,,-0.00017096522078937086,,2.481276844095403e-05,,,-3.814027994965483e-05,-4.7643247363740315e-05,-6.651783301529494e-05,,3.413254691945231e-06,,,,3.375812304835851e-05,-1.9065696152118835e-05,2.026573118803508e-06,,,,-5.545420820951747e-05,-4.922519542402583e-06,4.788721602880895e-06,,,,,,,,-1.4369343867020344e-05,,-4.3783503898635475e-05,,-1.951219512195122e-05,-7.251394987110646e-06,-1.606831080568369e-07
2014-02-12,1.274817974204969e-05,1.1096461205617971e-07,-8.233405517939167e-06,,-2.5089284286608966e-06,,,-1.4017479797307241e-05,1.9936204146730462e-05,-9.82597830512391e-07,,,0.00012067982970735141,,,4.7863684227320594e-05,,-2.9178338001874044e-06,,,0.00011554587171106929,0.00012694958287994197,-4.549383558527819e-06,,7.848143652421413e-06,,,,-2.22792029716406e-05,8.68000300906771e-06,2.2321428571428573e-06,,,,3.619450929294026e-06,-0.00010830548335189998,2.410910172165774e-05,,,,,,,,3.261450954300549e-06,,-1.6920702818312263e-05,,2.916089523948385e-05,-8.092029027726528e-06,6.729047595482254e-07
2014-02-13,4.630004745754864e-06,-4.447263045569012e-06,4.497984293536723e-06,,1.1058972564356757e-06,,,1.4405070584845865e-05,-1.957831325301205e-05,2.860747466446767e-06,,,-9.149005274401541e-06,,,-2.599090318388564e-05,,-3.482613892708683e-05,,,-3.8024259477546675e-05,-2.0063400345090488e-05,7.723797018614351e-06,,1.4141071327563777e-05,,,,0.0,9.305924935470757e-05,8.797397648419932e-06,,,,3.3081313869491206e-05,4.926654432141494e-05,-5.1761748068177615e-05,,,,,,,,-3.4908765940215247e-06,,-3.0395521726465632e-05,,2.1120216271014614e-05,3.702963111081487e-06,-9.099876605673228e-07
2014-02-14,-2.492025518341308e-05,3.810789035038506e-05,-1.365911824914674e-06,,1.3663517261184812e-05,,,6.936929437553761e-06,3.6088510681296944e-05,8.304271484439623e-06,,,1.590590069150903e-05,,,6.953716065865598e-05,,1.2066793725535107e-05,,,0.0,6.566203749302341e-05,-6.7849970146013136e-06,,-1.825633723106133e-06,,,,4.315872546118181e-05,2.790801518196026e-05,-2.7730992361217438e-05,,,,8.902182815226294e-06,-4.246144265110376e-05,4.155844155844156e-06,,,,,,,,-1.466400759328975e-05,,-3.058647657171477e-05,,-9.554383551173278e-06,-4.918274669246029e-06,0.0
2014-02-17,-2.1958717610891522e-05,2.3826307510325897e-05,5.16496063256143e-06,,4.729728011981894e-06,,,-1.2844555193053665e-05,-1.8283054932269594e-05,2.547442978431651e-06,,,6.315409599422591e-05,,,2.3932319400734723e-05,,-1.8066665997531195e-05,,,0.0001674621116972285,0.00020109062089686418,2.9397930385700844e-05,,-7.465963987703118e-05,,,,6.578947368421052e-05,-5.6217253449865456e-06,-5.815823464871132e-07,,,,7.674642391182426e-05,-0.00015493003685704035,0.00012865130548087548,,,,,,,,-6.5635399545021e-05,,7.350779182593354e-06,,0.0,-4.804597038446386e-06,5.925624941801897e-06
2014-02-18,-2.734315661552484e-05,-4.731293024203776e-05,-2.310946239199049e-05,,-5.623801933284981e-06,,,0.0,-2.2419083123554772e-05,-2.6299904146946477e-05,,,-4.563755666663286e-05,,,-5.448403617740002e-05,,-3.8919294587784963e-05,,,-3.225390272222939e-05,-8.483563096500531e-05,-5.621609466790342e-05,,3.607711844839529e-05,,,,-3.0905623057360835e-05,-5.247277974550702e-06,-4.041097808732478e-06,,,,-2.173913043478261e-05,0.00014345830145371077,-7.190247409876786e-05,,,,,,,,1.1833759348669884e-05,,-7.355104442483084e-05,,0.0,-3.699319325244155e-06,-3.977279074395212e-06
2014-02-19,-2.6539195269154275e-05,-1.0903210461620537e-05,6.364675590694849e-06,,9.71702876066694e-06,,,-9.084797499863727e-06,-3.899426004492139e-05,7.244002114960098e-06,,,-0.00017875337396993366,,,0.0,,5.195488062896818e-05,,,4.898694987655289e-05,6.801275239107333e-05,5.513469405758268e-06,,-3.838357183125622e-05,,,,-2.2933149868134388e-05,-1.5038724716144071e-05,-6.1015039065578407e-05,,,,-7.372293446768355e-06,-1.1002939985564143e-05,-3.895028969277959e-05,,,,,,,,-3.0362572490641822e-05,,-3.2284968656676264e-05,,1.405757984705353e-05,-2.7527828914543297e-05,1.3972789731754726e-06
2014-02-20,9.037440307706767e-06,-7.825916737093861e-05,-3.175013865139155e-06,,-1.1490528666614997e-05,,,2.0948550360315067e-05,-1.4003500875218804e-05,-9.476391816574342e-06,,,-2.8689053691563984e-05,,,-6.558954065458361e-05,,-4.570440368105794e-05,,,-6.409434687860531e-05,-7.928563641589282e-05,4.04537290247415e-06,,-1.4156806450973564e-05,,,,-1.4921052710110802e-05,-1.3305632274141643e-05,-8.36981856823794e-05,,,,-4.9967895627059615e-05,-1.5287188953477262e-05,-0.0003657747390337919,,,,,,,,-5.787579622626658e-06,,-4.690871563936579e-05,,-6.16370808678501e-06,-5.047955577990913e-06,-1.6786570904635976e-05
2014-02-21,5.5481580115401686e-05,-2.0645246962993285e-05,-1.3399733088076172e-06,,1.4720093073578883e-05,,,0.0,-3.0348553132729394e-06,5.956059267927114e-06,,,5.059594798736547e-05,,,-6.63112384286889e-06,,-4.9985004498650404e-05,,,-6.944873140317304e-05,-3.748687959214275e-05,1.9829073387400607e-05,,-5.1960896737572385e-05,,,,-1.9993878797106733e-05,-4.262525042334624e-05,2.6848659553692238e-05,,,,3.331201364460079e-06,-4.182663520129619e-05,-1.4750350320820119e-05,,,,,,,,7.074308536871296e-05,,-2.0163404227862598e-05,,-1.9223190857450428e-05,-2.6861502095197165e-05,4.365390080609027e-06
2014-02-24,9.405482486081403e-05,-2.2156125456168213e-05,-1.494321076699846e-05,,-2.941249908681883e-06,,,-2.028932578570414e-05,-4.443259575224385e-05,-3.269328282326552e-05,,,-0.00013828476604731853,,,-8.954054507806816e-05,,-4.083155185503261e-05,,,-0.00011883541295306001,-0.00010408534998698933,0.0,,-7.089257293959598e-06,,,,-5.753339207795472e-05,3.5820916908010095e-05,2.0100571717206397e-06,,,,-6.175161255915524e-05,-4.954419342053112e-06,-0.00011904761904761905,,,,,,,,2.191307739589371e-06,,-0.0002137527727364388,,-1.482118243393458e-05,-3.062824659413898e-05,-1.2017811323549122e-05
2014-02-25,-2.2765905779504613e-05,-1.4840870366105089e-05,1.357834295084223e-05,,-1.48033425064122e-06,,,4.384955218644829e-05,7.654213261689897e-06,1.3005494758407964e-05,,,-2.128112364332837e-05,,,-3.654336326843841e-05,,-0.0002048543826763154,,,2.6612731530764318e-05,3.3775225871823016e-05,1.569365976145637e-05,,-4.2141144740785135e-05,,,,-3.087769858219901e-05,1.0784112844956809e-05,9.067631089889145e-06,,,,-6.155273886013797e-05,-1.902756459858181e-05,-9.121507602776587e-05,,,,,,,,5.558477319274662e-05,,2.8818360754003592e-05,,0.0,-2.226895954472349e-05,2.132656168142209e-05
2014-02-26,-1.9351268088597845e-05,6.483052913722321e-05,1.1336802522132302e-05,,3.715542411283176e-05,,,-4.358855887506647e-06,-3.124624444177383e-05,-1.375112994009671e-05,,,0.0,,,-5.7735387173506385e-05,,-5.650196344323333e-06,,,5.243288590604027e-06,9.60482985729967e-05,-3.155104959824997e-05,,-4.129208843585569e-05,,,,1.6730241584688483e-06,-3.844839371155161e-05,-2.2004253720754667e-05,,,,-1.9348796891809265e-06,0.00011565774559922278,-5.497284341535282e-06,,,,,,,,-0.0001380182038746795,,5.341195573217109e-06,,-1.881538345751486e-05,-9.328109591961835e-05,1.4780768658246056e-05
2014-02-27,-0.00011057054400707651,-4.6203091714649186e-05,-2.6032627559875047e-06,,-1.0564594117122851e-05,,,-3.6793383077987256e-06,-4.74732369626623e-05,-3.383048733713712e-05,,,-4.8291681757817215e-05,,,4.956056300799577e-05,,-3.335698646919313e-05,,,1.681421137145115e-05,1.1504170261719874e-05,7.628405129339609e-06,,-7.632480785229622e-06,,,,6.19797574112295e-06,5.05188283673325e-06,-2.4035093288728728e-05,,,,4.75873227372228e-05,-1.6404199475065617e-05,4.8964136490250696e-05,,,,,,,,2.0892237837235538e-05,,3.5641094181591375e-06,,2.7404768429706768e-05,8.86404330380622e-06,-1.8753020109287924e-05
2014-02-28,-9.102588776247964e-06,-8.748433331618372e-06,-6.145419925619129e-06,,3.757728317738937e-06,,,7.246324301997811e-06,-0.00026503469545104087,-1.8353827129537258e-05,,,1.617455580626117e-05,,,-5.858002030774038e-05,,3.6260468836873534e-05,,,-6.42558811980152e-05,-3.506311360448808e-05,-3.165558721114277e-05,,-1.044451871657754e-05,,,,3.819811836068956e-06,-8.673873209658359e-06,-2.5730753396459452e-05,,,,-2.017008423531429e-05,1.4788524105294293e-05,0.00027356902356902356,,,,,,,,-8.036970062286519e-05,,0.0,,-1.7060479399471126e-05,-5.00747783356479e-06,1.6128986460224377e-05
2014-03-03,2.4174442779093944e-06,-6.0103234123895755e-06,-4.72371556418426e-05,,-1.4430271164318953e-05,,,3.690339511235034e-05,8.692175303791527e-06,-4.2673179327679553e-05,,,-3.064680072939386e-05,,,-6.745863099454259e-05,,8.078244406550302e-06,,,-4.083015878848753e-05,-7.123839036856962e-05,-6.492382271468144e-05,,-8.978998123389393e-06,,,,5.0696617613848475e-05,1.713848927644726e-05,-2.7975939518803415e-05,,,-8.42971305256769e-05,-5.353139951152598e-05,0.0,-0.00015927371187385522,,,,,,,,4.540661052139276e-05,,-2.412754786905497e-05,,-3.1269543464665416e-05,4.645760743321719e-05,-9.820884795383447e-06
2014-03-04,-4.106270274709481e-05,-3.9608509272888256e-05,2.0747534154018214e-05,,-4.18256375253982e-05,,,-2.268813569320195e-06,4.653933504598087e-06,2.1101453153069403e-05,,,-0.0001040582726326743,,,0.0,,-6.114464300317681e-06,,,-0.00017815331365163392,-0.0002171661488089272,-1.7641818165780167e-05,,2.7542063616658542e-06,,,,1.3700281677791295e-05,-1.732594513030686e-05,-1.3172752784421053e-05,,,3.5707573764330015e-05,-6.885697422781822e-05,5.139300746740398e-06,-0.0003758978967337997,,,,,,,,-1.2901561088891756e-05,,-8.137226182338965e-06,,-4.849366551494211e-05,1.5761410078791288e-06,1.95717204960825e-05
2014-03-05,5.193661240329403e-05,3.416835736760901e-06,1.4069186469434542e-07,,8.646704859620423e-06,,,-2.380498952580461e-05,6.47836227001814e-06,5.340979120744424e-05,,,-1.572401213893737e-05,,,0.00018436578171091445,,-1.994728597227061e-05,,,0.00025072459407688216,-2.1932710444356715e-05,-4.9188391539596654e-05,,5.388414907947912e-05,,,,2.952622223796954e-05,0.0,9.80219177007979e-06,,,1.8559661966690047e-05,8.06592116046021e-05,8.495454931611588e-05,0.0001344164147872588,,,,,,,,-2.0753432617754977e-05,,5.2760107329132625e-05,,-1.7951387642264745e-05,0.0,2.238367304436725e-06
2014-03-06,-1.8924913513145245e-06,-1.2776126806094638e-05,-2.616894860273624e-05,,-8.874133526404726e-06,,,-1.7488173622587725e-05,-1.6401979718952078e-05,-9.303063683052847e-06,,,-6.71194995570113e-06,,,1.2438429772625504e-05,,3.4197155999157885e-05,,,2.6634350321609777e-05,-3.326480782920517e-05,1.4375251566902421e-05,,-2.7907138994994156e-05,,,,6.695098518374698e-06,-3.098242451554755e-05,-1.939849414653353e-05,,,-1.2895049038029342e-05,-2.4881316122097595e-06,-9.934522465567848e-05,3.075897777663856e-05,,,,,,,,0.00010761945759793371,,7.110021452650934e-05,,-9.069677799696165e-06,4.0986294183225135e-06,-1.31102331709508e-05
2014-03-07,-4.3344726804379055e-05,2.519992965440811e-05,-3.7823870248995506e-06,,1.3717806649857029e-05,,,4.931258259857585e-06,1.357533632895755e-05,-2.6092093122050158e-05,,,-0.0001744985732175484,,,-0.0001680138891481696,,-2.2330383111021255e-05,,,-0.00018952418599362116,-0.00020401224073444407,-8.044210983565677e-06,,4.737586706004973e-05,,,,-7.64296159666563e-06,-3.1467321186947357e-06,2.0929056713858425e-05,,,1.0936707088736065e-06,-8.779149519890261e-05,-2.8004340672804286e-05,-0.0001877891953608557,,,,,,,,2.7778381655639855e-05,,-8.169581284930967e-05,,-0.00010735191086401337,-3.6620914936938785e-05,-2.1729695093743424e-06
2014-03-10,-5.0126031164069664e-05,-1.7379160103255226e-05,5.5438431090593114e-05,,-7.938062952014091e-06,,,-2.8864642589114033e-05,-5.1863110201905965e-05,-6.439994896153578e-05,,,-0.0002714440825190011,,,-1.34961873270801e-05,,-9.383295377072403e-05,,,-2.8191646815048704e-05,-5.092835108550142e-05,-4.611411706837186e-05,,-1.7360642266605456e-05,,,,3.795546558704453e-05,-3.8557933294775396e-05,-1.1776973659398445e-05,,,-4.2587097483239916e-05,-3.08546744831842e-05,-1.8571395408222487e-05,-2.3541083394287922e-05,,,,,,,,-3.4162728463246595e-05,,7.129489350325283e-05,,0.00018268176835951772,3.701236212895107e-06,2.8282688936793e-05
2014-03-11,3.582977274966634e-05,4.2294559242648676e-05,1.58854334707387e-05,,1.8448244233770805e-05,,,1.3615568949241158e-05,-6.292790978654854e-05,5.761572455505873e-05,,,0.0002891441333652389,,,0.00012701315856322715,,3.925194182786074e-05,,,5.8544092064766496e-05,0.0001937834276412681,6.46579593948015e-05,,2.112266990547605e-05,,,,8.708020086499666e-05,0.00011677579895878451,6.281744457673786e-05,,,6.940859962773528e-05,6.196381313313025e-05,5.6392037444312867e-05,0.00021520262325341996,,,,,,,,-2.6962899050905953e-06,,7.379733407130667e-05,,8.19112627986348e-05,0.0001317490305260018,1.3233060664421798e-05
