trading_date,A,AG,AL,AP,AU,BC,BU,C,CF,CU,EB,EG,FG,FU,HC,I,IC,IF,IH,IM,J,JM,L,LU,M,MA,NI,NR,OI,P,PB,PF,PG,PP,RB,RM,RU,SA,SC,SF,SI,SM,SN,SP,SR,SS,TA,UR,V,Y,ZN
2014-01-20,4.900258733661137e-05,1.0618254739176499e-05,4.29390381653014e-06,,6.9016827026516475e-06,,,1.379148651537406e-05,-9.350425911900287e-06,-7.019690112610178e-06,,,-5.7924674752951265e-06,,,-7.645259938837921e-05,,-1.0674373564379542e-05,,,-0.0002130234809973372,-0.000204759188568587,4.9618488951616464e-05,,-1.570460270496077e-05,,,,0.00012579525737420474,0.00038340618050762977,1.0738520680729602e-05,,,,-1.314474998685525e-05,-4.40191923678724e-05,9.80207496473175e-05,,,,,,,,0.0002062655214804914,,-4.3538836642284913e-05,,2.15556729142192e-05,0.00010363837561890498,-2.3290264478460314e-05
2014-01-21,-2.506454119357345e-05,-1.4831822504616523e-05,-3.1759340422018115e-06,,-5.033627813459531e-06,,,-1.20962864400629e-05,3.824969400244798e-05,-6.01429347891037e-06,,,-0.0002063614351749945,,,-5.3650946939213474e-05,,2.453014986499562e-05,,,-9.122630966770817e-06,-0.00016977928692699492,-0.00015273535129130798,,-5.605605605605606e-05,,,,-2.45293432268351e-05,-4.232983406705046e-05,-1.1551569084611126e-05,,,,-4.66416237025556e-05,-4.584221110936157e-05,-9.941346058256288e-05,,,,,,,,-0.0001487099412595732,,-7.567059805865776e-05,,2.5360113613308988e-05,-1.5565849770870692e-05,1.1608054125838256e-05
2014-01-22,7.900391859436229e-06,-2.316921692836869e-06,-1.673957538642305e-05,,-3.0689947282021687e-06,,,0.0,-1.61010796505773e-05,2.112752933056924e-05,,,6.674943596726608e-05,,,3.817522427944264e-05,,7.697753443414012e-05,,,6.0717560125563915e-06,1.4645255303413075e-05,-1.828989483310471e-05,,-1.561719140429785e-05,,,,1.817996713061943e-06,9.63613937711995e-06,1.9439779906274397e-05,,,,4.8818590119117355e-05,-8.915022761760243e-05,0.00013995252810246764,,,,,,,,3.5970187908261635e-06,,-1.5453657571674064e-06,,-2.65416261169601e-05,5.325814536340852e-05,4.754457458447698e-05
2014-01-23,4.26075841499787e-05,-2.163054668716599e-06,-2.206534448768853e-07,,5.03898917877081e-06,,,3.1621553250695673e-06,-2.760600706713781e-05,-9.959984420791882e-07,,,0.00018486713420161251,,,0.0001742805481123238,,-1.781632804793704e-05,,,7.812222577323247e-05,7.743020220344233e-05,7.305936073059361e-05,,2.057689379442037e-06,,,,4.31530494821634e-05,-1.40549125433067e-05,-3.927299013807467e-05,,,,5.0354495649371575e-05,6.5974593184164784e-06,-7.967659688674182e-05,,,,,,,,3.5913993169158502e-06,,3.068074435576573e-05,,0.0,2.3786492443824232e-05,3.1727649617683925e-06
2014-01-24,-1.320040525244125e-05,-2.4617505508166857e-06,-1.3786007279521666e-05,,2.5607331658695575e-06,,,-9.312721177127956e-06,2.9333188923787864e-05,-2.6883535132192458e-05,,,0.00010417968912780763,,,1.6133455947598537e-05,,3.976356797420791e-05,,,-6.17283950617284e-05,0.0001463271875914545,-2.109081705825284e-05,,-2.3681418611700516e-05,,,,-3.1929645307254415e-05,0.0,2.026219605895424e-06,,,,0.0,8.412976174451475e-06,0.0001015950421619425,,,,,,,,6.178552760515588e-06,,1.601024655779699e-05,,2.6226068712300026e-05,-6.071665896464604e-05,-2.4477043636873767e-05
2014-01-27,8.67878514365559e-06,-2.873545812544062e-05,-3.636480651180973e-05,,-4.652250073834991e-06,,,1.5139586992066858e-05,-1.6427554484722372e-05,-2.394622513018977e-05,,,-0.00010678436676870507,,,-2.0995171110644552e-05,,-2.213797693730855e-05,,,-2.9109962884797322e-05,-3.611325115562404e-05,1.1887426075069096e-05,,5.420661392965427e-06,,,,-3.461064842139011e-05,-4.267822261617504e-05,-9.515259573427876e-06,,,,-1.3567641476581496e-05,-5.0336246124109045e-06,-0.00020646734374846378,,,,,,,,-1.955401209220108e-05,,-1.5962626171257695e-05,,-1.834054728193089e-05,-5.461619878789705e-05,-7.69976147524522e-07
2014-01-28,-3.263601057406742e-05,1.3301135578010773e-05,4.199422159510851e-06,,-5.602032266315353e-07,,,9.728525496033194e-06,-3.80517503805175e-06,5.227230280630596e-06,,,-0.00010653409090909092,,,0.0,,-4.231861616737732e-05,,,-0.00011974040280671504,-0.0001685995399641124,2.5811114265802855e-05,,-1.1855846456626234e-05,,,,-4.149779370063491e-05,-3.1492816774792e-05,-2.2554907101976372e-05,,,,-2.2056017874196884e-05,-2.3299161230195714e-05,-5.179857605714419e-05,,,,,,,,-0.00012088244182532487,,0.0,,-2.209407657806942e-05,-4.1343771808839625e-05,-1.0120324717941298e-05
2014-01-29,-3.486482905774313e-05,-6.934978261038446e-06,1.159845160208019e-05,,-1.2013986699754713e-05,,,0.0,2.0724207428592156e-05,7.556401390679764e-06,,,0.00019900497512437813,,,5.07330931966922e-05,,-4.938066069912659e-06,,,4.061870410086437e-05,6.659618570346383e-05,2.5229589262286808e-05,,-7.851882096138444e-06,,,,-2.8362357479153667e-05,0.0,3.463612356106195e-05,,,,3.806092285050938e-05,-7.988728630150914e-05,-1.1149564720993293e-05,,,,,,,,1.4886213505517203e-05,,7.451615306972679e-05,,1.7651160122499052e-05,-2.7288182306888356e-05,-7.612763493280913e-05
2014-01-30,1.2936192231816565e-05,-3.170113967170138e-05,1.275249948990002e-05,,-1.9996494247641887e-05,,,-3.5863632125207114e-06,-4.074016736060752e-06,-9.213375156881366e-06,,,1.9110958223445325e-05,,,6.701851386445506e-05,,-4.1936552158262695e-05,,,8.436255652291287e-06,2.8600028600028603e-05,-3.2982890125747264e-05,,8.861025885271867e-06,,,,4.7945074123084595e-06,0.00010788650339842486,-3.218123024964743e-05,,,,9.081662307468758e-05,7.18097570562535e-05,3.373272884283247e-05,,,,,,,,-5.388240703488706e-06,,-2.0606196845378592e-05,,-6.842112844446366e-05,-2.701627362081923e-05,-2.391984306969032e-05
2014-02-07,-2.717164522370998e-05,-6.0901339829476244e-05,5.657022789720381e-05,,2.748029905031393e-05,,,-4.550439344918752e-06,4.0912308912835433e-05,3.7024969639524896e-06,,,-0.00010135049535054602,,,-4.3952180028129396e-05,,7.836376459525142e-05,,,-8.138488347599625e-05,-7.47188702506818e-05,2.7542139473394292e-05,,1.995729139641168e-05,,,,5.55102222074195e-06,-5.666700846767012e-05,-3.5523978685612787e-06,,,,-6.488566697990781e-05,5.2271301691772037e-05,-3.393396450507313e-05,,,,,,,,-7.774397354631727e-06,,-2.199691366380594e-05,,4.237647258242224e-05,1.8643267294737628e-05,-3.133165813401177e-06
2014-02-10,6.014160340521758e-06,4.187904942958894e-05,-7.170309183732002e-06,,1.1404783448711878e-05,,,-0.00010218197824309879,3.588473822083468e-05,-6.887834703494558e-06,,,0.0,,,2.5347739298501314e-05,,5.209812597999071e-05,,,-1.2992750045474626e-05,6.308750236578134e-05,-4.407203574242099e-05,,1.5151790638617672e-05,,,,2.601862933860644e-05,5.384204400965843e-05,-7.233814982098553e-06,,,,3.641782166799693e-05,-4.687490844744444e-05,0.00020370455380095483,,,,,,,,0.00011262314908186145,,5.769831249406047e-05,,1.6051364365971107e-05,6.938341273879458e-05,1.103472162788887e-05
2014-02-11,2.6914821319229966e-05,-7.536594970673104e-06,-2.6266281103075356e-05,,1.0718014122006927e-05,,,9.092562284051646e-06,-2.8070766402099692e-05,-3.763413989746975e-05,,,2.056682160338941e-05,,,-0.00019010804473875987,,2.481276844095403e-05,,,-3.913019173793952e-05,-2.417717030398762e-05,-4.366907574401188e-05,,-3.078303239254523e-05,,,,4.2085126733620276e-05,-2.1294718909710394e-05,-1.0360922743779561e-05,,,,-4.949715391364996e-05,3.4010135020236034e-05,-3.5106196243637e-05,,,,,,,,-1.9341290893015032e-05,,-4.4320957088143685e-05,,-5.483839126095397e-06,-2.356711915535445e-05,-1.5405054925129466e-05
2014-02-12,6.291880328436153e-06,5.92267461450827e-06,-1.9403404558278445e-05,,-7.996737750629002e-08,,,-1.0094891984655765e-05,8.285175749290581e-06,1.1898362636764024e-06,,,0.00020528611752630227,,,0.00012033115132845592,,-1.0633119568247818e-05,,,-1.1315673339142045e-05,0.00015749271596188677,-1.092866315128002e-05,,1.3201947551302768e-05,,,,-1.1993859144118212e-05,7.300469055136792e-06,3.47577561365966e-06,,,,9.169146920908773e-06,-0.00010830548335189998,-3.924653783098657e-05,,,,,,,,3.643566455339812e-05,,3.730153885803034e-05,,1.8196375282043817e-05,-1.4474689397290015e-05,1.1042605953413052e-07
2014-02-13,4.354954958878338e-06,-3.060633811976638e-06,2.9244292261228497e-06,,1.013797416077588e-05,,,9.861932938856015e-06,-1.899634977832721e-05,1.0105721411445939e-05,,,-2.9080334423845874e-05,,,7.113387395077536e-06,,-9.235230557530636e-06,,,-2.0964360587002095e-05,-2.5767882910740052e-05,-3.459542571593312e-05,,1.3191611454276225e-05,,,,2.5172612197928655e-05,8.333063280356655e-05,-1.271876271876272e-05,,,,3.4260185553164956e-05,6.945650286508073e-05,-7.88684999211315e-05,,,,,,,,6.377449339136812e-06,,-6.29633710588865e-06,,-5.24133737964579e-06,4.4740327141272054e-05,-3.3890426644338836e-06
2014-02-14,-3.326932948042813e-05,5.206811277206529e-05,-1.40469577031381e-05,,1.4822621160480473e-05,,,1.0953022486555164e-05,3.557661691276791e-05,5.23658968146174e-06,,,6.528949361468753e-05,,,2.9318119184018106e-05,,1.3343177633275769e-05,,,-7.804147123781577e-06,4.851150531200983e-05,1.8031663601283855e-05,,-1.7298404395178588e-05,,,,3.7500681830578736e-05,2.7478113682451927e-05,1.1168691922802002e-05,,,,1.028202115158637e-05,-8.716116098666434e-05,2.1059370577532178e-05,,,,,,,,1.1592912556979166e-06,,3.3334222245926553e-05,,-1.3515583467738302e-05,1.62343460318388e-06,-4.1404438555813184e-06
2014-02-17,-2.358165419862283e-05,3.278434473513962e-05,6.4318167939825745e-06,,9.621396780642147e-06,,,-2.2210376687988628e-05,-3.421109221355541e-05,6.440492555639599e-06,,,5.408438516194893e-05,,,6.430041152263374e-05,,-1.0722832865214812e-05,,,0.00013616557734204792,4.984216647283602e-05,2.835753176043557e-05,,-8.471294413786427e-05,,,,6.647302784641841e-05,5.249601030321696e-06,6.61252944763887e-05,,,,7.674642391182426e-05,-0.00020846362309776947,0.00013471848951583198,,,,,,,,-6.282011526822853e-05,,1.3570669260172349e-05,,4.35479375696767e-06,6.218905472636816e-06,-2.31560321076066e-06
2014-02-18,-2.734315661552484e-05,-4.8612234911291626e-05,-2.9028318806426425e-05,,-4.466485517648492e-06,,,8.211259278722984e-06,-8.635802309213536e-06,-2.5535330325067516e-05,,,-9.692364355360847e-05,,,-8.163265306122449e-05,,-4.0496931671037085e-05,,,-3.6758174098965255e-05,-4.864428381020946e-05,-5.231219920485457e-05,,2.6203016205374475e-05,,,,-6.947482180994776e-05,-4.900699574864312e-05,1.8922691885087044e-05,,,,-2.833075208703207e-05,4.8313846748478115e-06,-3.978809994770707e-05,,,,,,,,5.168136714443219e-06,,-6.539794650447976e-05,,0.0,-5.222568459168219e-05,-8.55707243212073e-06
2014-02-19,-3.43381195389183e-05,2.702168440345737e-05,6.413664202144688e-07,,2.424269554372139e-06,,,-3.0718380035510448e-06,-7.934524305431579e-06,4.463222635267059e-06,,,-3.5516723937384015e-05,,,-1.3977021776199926e-05,,5.549557548911754e-05,,,7.370554634236226e-05,5.7161522129674996e-05,5.1514527096641255e-06,,-3.5124199168258964e-05,,,,-2.1060680681199616e-05,-3.2008435164090305e-05,-3.4556440592298e-05,,,,2.4671255520193424e-06,-1.9216726238518006e-05,-2.999850007499625e-05,,,,,,,,-3.8016260821962244e-05,,-2.061685634174501e-05,,0.0,-4.4715519862633926e-05,9.114408621273416e-06
2014-02-20,1.2658044729913492e-05,-7.690192151113971e-05,-7.800474616461146e-06,,-8.411739494585034e-06,,,2.3751840767659493e-05,-1.9052382143154838e-05,-1.9942871200290538e-05,,,-2.797567980901936e-05,,,-6.757822179172391e-05,,-5.312243949001098e-05,,,-5.6654472465926384e-05,-6.915342378601165e-05,4.4712720769058795e-06,,-2.754441536978378e-06,,,,-2.8443464238907596e-05,-5.81068779174495e-06,-7.888612787441328e-05,,,,-4.1795536236729915e-05,3.321118995693616e-05,-0.0004222972972972973,,,,,,,,-9.015547311338404e-06,,-3.7526972511492634e-05,,-5.7234432234432234e-06,1.6469906187414356e-06,1.7427616864731232e-06
2014-02-21,4.1995380508144104e-05,1.3565371208178762e-05,1.2215378168210912e-05,,1.0465660346221713e-05,,,0.0,-3.474828343479832e-06,-1.3755216486451202e-06,,,7.33257291836402e-05,,,0.0,,-5.002000800320199e-05,,,-6.995355084224076e-05,-3.588988981803826e-05,1.0345541071798055e-05,,-5.474452554744526e-05,,,,-1.816332461493752e-05,-4.253926701570681e-05,2.5059301234163595e-05,,,,-4.034942602941473e-06,-4.401079144606258e-05,4.24616429825058e-05,,,,,,,,6.503969519461555e-05,,-3.227107704719645e-06,,-1.4009526478005044e-05,-1.6777116013757234e-05,3.969176355839044e-06
2014-02-24,9.708885146922739e-05,-2.6826730968738453e-05,-2.0378099325624792e-05,,-5.849232587066025e-06,,,-1.1731856683638753e-05,-4.34753805130923e-05,-5.929727622161132e-05,,,-0.00017738778744212722,,,-0.00012097018085042038,,-8.834551646503939e-05,,,-0.00011476664116296863,-0.00018004043985264383,-2.744915044879361e-06,,-3.0027224683713233e-05,,,,-3.7409210723206375e-05,6.498717209733383e-05,-8.568918595529178e-06,,,,-7.28398075454166e-05,4.355533487519219e-06,-0.00020010587419889433,,,,,,,,-1.5862764426617717e-05,,-0.0002069602317954596,,-5.124460330271468e-05,-1.5169626766503035e-05,-1.7651212049894094e-05
2014-02-25,-4.5112866753508936e-05,-1.7140327355040202e-05,3.097507743111725e-05,,1.3998479788592496e-06,,,-4.103877343313963e-06,7.5795856493178374e-06,1.664654922162172e-05,,,0.0,,,-2.998800479808077e-05,,-0.00021232357760823137,,,6.0799513603891166e-05,1.3507307453332253e-05,1.5055706112616683e-05,,-5.298679966353382e-05,,,,-3.983175068510611e-05,0.0,-1.31460344941461e-05,,,,-7.086635338851135e-05,-1.0923231528815485e-05,-4.539653876612208e-05,,,,,,,,-3.091572373709269e-05,,2.795482500279548e-06,,-4.487524681385748e-06,-3.1084415708629035e-05,5.5314770075841594e-05
2014-02-26,-2.5272018820761652e-05,5.338772114844609e-05,1.8385568432613456e-05,,3.0861439015251176e-05,,,-4.068265495006204e-06,-5.362367835118846e-05,-4.721988594161498e-06,,,1.0382760464524702e-05,,,0.00028350028350028353,,-7.802563922497838e-07,,,4.245923913043478e-05,5.568017308579519e-05,-2.955082742316785e-05,,-1.1591783743682478e-05,,,,1.6730241584688483e-06,-2.992399305763361e-05,-1.368259592547955e-05,,,,1.4323683414766127e-05,-1.06951871657754e-05,5.817754679136977e-05,,,,,,,,-9.799191943556653e-05,,2.776961024535267e-05,,-4.552656019521789e-06,-2.1154722384950856e-05,2.8248579277705527e-05
2014-02-27,-3.217719280573929e-05,-5.098860166875352e-05,-5.636198990467078e-06,,1.2839490470733704e-05,,,-1.1236460065620927e-05,-2.6560938035746192e-05,-3.9058608585081145e-05,,,-6.129328838492186e-05,,,2.1946428767378827e-05,,-3.5920884252433674e-05,,,-2.565527857356651e-05,-7.961994745083469e-05,3.704465939493723e-05,,-9.920388879244065e-06,,,,0.0,1.7297917083670025e-05,-5.889242798494564e-06,,,,6.691424938940747e-05,-1.074575542660649e-05,-8.216842472858743e-05,,,,,,,,-1.0423977928964067e-05,,-2.417982048901269e-05,,3.1269543464665416e-05,5.997253258007832e-06,-1.9682430176191163e-05
2014-02-28,1.2966006372792132e-05,-1.0556707820842983e-05,1.9446097362719845e-08,,4.895933290729966e-06,,,7.066663368890428e-06,-0.00033620519997375957,-4.1272158770319544e-05,,,2.5323935339551767e-05,,,-5.31632110579479e-05,,4.002407602111401e-05,,,-5.822924855154744e-05,-4.605747973470892e-05,-3.715078264315435e-05,,-1.64565169452755e-05,,,,-2.065429036552461e-05,-3.0260783105837092e-05,-3.690017196044798e-05,,,,-3.1861593238969917e-05,9.7303240684431e-06,0.00024483867621122524,,,,,,,,-9.235031553024472e-05,,2.2990091270662343e-06,,-1.7060479399471126e-05,-1.215208947583481e-05,1.3771518580887871e-05
2014-03-03,8.378056195213496e-06,3.155622395296249e-06,-3.475874707544853e-05,,-7.508740818324792e-06,,,3.4282057532910776e-05,0.00010807395583931897,-3.2322986720726454e-05,,,9.83477576711251e-06,,,-6.112469437652813e-05,,2.1585125258481875e-05,,,-1.2138082830277234e-05,-6.183090131788149e-05,-5.427702996092054e-05,,2.8169331485425187e-06,,,,3.1862056039733856e-05,1.6652096082594395e-05,3.615147248199692e-06,,,-7.003455037818658e-05,-2.225783475783476e-05,0.0,-0.00014934993475766007,,,,,,,,0.00010039750605788342,,3.338261242786971e-05,,-2.233538818904673e-05,1.467620620069712e-05,-1.1212724337066283e-05
2014-03-04,-4.424308922946236e-06,-3.589393826635366e-05,2.2773541432139517e-05,,-4.073570951048496e-05,,,-4.440714244479082e-06,0.0,1.659679225838612e-05,,,-5.64407344068361e-06,,,0.0,,-3.973269487002925e-05,,,-0.00017444178628389154,-0.00027999701336519077,-1.8397233056148355e-05,,5.270981140429479e-06,,,,4.490003008302016e-06,-7.662882224565361e-06,-1.315162430296391e-05,,,3.7338960676051995e-05,-5.511080171713655e-05,1.731301939058172e-05,-0.00035736164998978964,,,,,,,,-1.0602205258693808e-05,,-5.379308489893625e-06,,-4.542563823021713e-05,7.764795040470111e-06,1.8721851093202417e-05
2014-03-05,5.1171230746824434e-05,-1.2295356505258094e-05,1.5055477616775249e-06,,2.5183215111586636e-06,,,-1.05977108944468e-05,-2.7842279057594534e-06,4.3940522568362635e-05,,,4.416515243286897e-05,,,-0.00021949078138718174,,-5.671773403021188e-05,,,8.01667468334135e-05,9.363295880149813e-05,-3.980654021455725e-05,,-8.84513495464657e-06,,,,-2.7426565371218565e-06,-1.568101060977178e-05,1.5449117736537876e-05,,,8.136663398440202e-06,4.052028040034037e-05,8.745321253129576e-05,0.00014217290753074094,,,,,,,,-3.897993832507536e-05,,5.19206755918308e-05,,2.5826446280991735e-05,5.584689016592112e-06,9.483964255150387e-06
2014-03-06,-2.5761244783347932e-05,-1.1122340210935415e-05,-1.8494345987752184e-05,,-7.552077722362671e-06,,,-4.240882103477523e-05,0.0,-8.89246143505833e-06,,,1.442595517855726e-05,,,-6.970584134950508e-06,,3.380102561969217e-05,,,9.033423667570008e-06,-1.69537501695375e-05,-1.5775358889414735e-05,,1.2165450121654501e-05,,,,6.300204756654591e-05,-3.801891060613549e-05,-3.363323135620225e-05,,,-1.3152950018789928e-05,-2.6439482961222093e-05,-8.718050326926887e-05,1.9047619047619046e-05,,,,,,,,7.40199024713765e-05,,0.00012722346566144423,,-5.975286216209757e-06,-1.362147288986358e-05,-9.351261882864653e-06
2014-03-07,-3.82311711482095e-05,6.038723633303109e-06,-2.151462994836489e-05,,1.725292209306171e-05,,,4.931258259857585e-06,-4.511149305508564e-05,-2.522184167860509e-05,,,-0.00018361426315596194,,,-0.00021178502191160418,,-2.5170665363844592e-05,,,-0.00033421444414061317,-0.00024709661477637757,-1.0093261738463402e-05,,3.7294646353515956e-05,,,,3.735469025490841e-05,1.3004577611319185e-05,-6.462105215288744e-05,,,-1.979933375241923e-06,-0.00011151735289666324,0.00011664017962587663,-0.00013736650793203528,,,,,,,,-3.195492225633706e-05,,-0.00011165245635403978,,-9.025056406602541e-05,5.067396371744198e-06,8.608877967905512e-07
2014-03-10,-0.0001347309423082105,-4.8949074555934135e-05,-1.78220055925543e-05,,-1.5879346116146535e-05,,,-7.240530420571381e-05,-0.00012595167207544238,-6.028877739042076e-05,,,-0.00020079425282227477,,,-4.6089745953320305e-05,,-8.939614246705642e-05,,,-2.0048115477145148e-05,-1.1059500110595001e-05,-0.00011893102000839513,,-2.722577518588398e-05,,,,-9.628466771323914e-05,-9.520273422252687e-06,3.2275912947251934e-05,,,-5.036403477769138e-05,-7.242556100839557e-06,2.5141341479127973e-05,2.3907914071278687e-05,,,,,,,,8.733719800434502e-05,,0.00014249073810202338,,0.00011914893617021277,-5.526884840445744e-05,1.0780416568833256e-05
2014-03-11,2.3823704586063134e-05,4.342258704876872e-05,4.1511601168714164e-05,,-3.1787239207108554e-05,,,2.3630606361359234e-05,-6.002559491367119e-05,-7.223039619998304e-06,,,0.0001722447465352307,,,0.0001705365341728978,,4.2364366981135e-05,,,-1.7601140553907895e-05,3.872366790582404e-05,6.194799907962973e-05,,2.041858090862685e-05,,,,9.297155272598656e-05,0.00011924584590834981,6.470246052912619e-05,,,7.295630009973773e-05,9.173816847444823e-05,0.00010057073894350439,0.0001769493924737525,,,,,,,,6.261012674078513e-05,,8.200619966869495e-05,,8.706554294072578e-05,9.971144728113338e-05,-1.4392773099539058e-05
