trading_date,A,AG,AL,AP,AU,BC,BU,C,CF,CU,EB,EG,FG,FU,HC,I,IC,IF,IH,IM,J,JM,L,LU,M,MA,NI,NR,OI,P,PB,PF,PG,PP,RB,RM,RU,SA,SC,SF,SI,SM,SN,SP,SR,SS,TA,UR,V,Y,ZN
2014-01-20,2.687037567211009e-10,3.043537397017914e-11,1.6713429400957183e-12,,-6.992601899407905e-11,,,1.1211722053190896e-12,1.8997225687732893e-10,-7.333884340224727e-11,,,7.307912409214137e-10,,,-4.88817393049633e-11,,6.13177858085039e-10,,,-3.1325208925615814e-09,-2.2920436146717693e-08,1.026175380541086e-09,,-1.6613942689362027e-09,,,,1.0844092839379381e-08,8.044396953823807e-09,9.900477489289199e-11,,,,-9.238499284787207e-11,-4.89499137805508e-10,1.957859181055041e-08,,,,,,,,5.327004841759102e-10,,3.198856970394487e-10,,7.057425930664792e-11,1.086233250422536e-08,-3.5581177716039096e-11
2014-01-21,-1.0565418323162139e-10,5.886853036170039e-10,-2.3631548573135227e-12,,-3.6086106434733194e-11,,,1.8837549538887095e-11,7.797573283533268e-10,1.7699307568936174e-11,,,-1.3380666751060854e-09,,,-2.484448521971044e-09,,3.6288565785859765e-10,,,-1.2659538768925772e-09,2.1426218759522193e-09,-3.3360239716884584e-10,,-4.0082715332011926e-10,,,,7.86122637716879e-11,-1.6085589075906624e-10,5.7233233730195726e-11,,,,-1.8216354327890982e-10,-5.614747696273647e-10,-3.050903009043295e-09,,,,,,,,-3.8302120003393597e-10,,-4.632338732968807e-10,,7.006080662050827e-11,-3.33019871586225e-11,1.5252945937194447e-12
2014-01-22,5.431242602482777e-11,3.926904863243364e-11,-5.45241761098718e-12,,-1.5565353550357034e-11,,,1.2142204846593438e-11,-1.1232872626262274e-10,5.980998926539954e-11,,,4.782645623259187e-09,,,9.027585966720769e-10,,2.591733056128095e-10,,,1.2780280529927338e-08,2.3243377481951676e-09,-3.8239822197922444e-10,,-7.419240029859764e-10,,,,-1.1222697104150508e-10,-6.341044841361875e-10,1.5721825666003978e-11,,,,1.7143202416970034e-10,-4.4930421701559606e-10,2.1509414816532065e-09,,,,,,,,1.8168241121681982e-10,,-4.831582282315717e-10,,-2.1353977238923652e-10,1.671723929023053e-11,-1.7703228535612284e-11
2014-01-23,9.721074368246415e-11,-1.3536889144790554e-09,4.0177262249410445e-11,,-5.282810631460753e-10,,,-2.7507353033683212e-11,3.124890412446371e-11,4.041688572632521e-11,,,1.522195367384084e-09,,,1.1911126079551472e-08,,-2.0982679493693404e-11,,,1.2767287135751127e-09,4.261599330452703e-10,4.619941387655918e-11,,-6.431731863169047e-11,,,,2.1914991221277752e-10,1.5876538385826195e-09,-4.768687080676751e-11,,,,4.2002041866711143e-10,5.261900480188481e-10,1.03989491367114e-09,,,,,,,,8.490527940774744e-11,,2.792779140708635e-10,,-2.1383877505573127e-11,3.10044528031559e-10,2.2091484802542545e-11
2014-01-24,3.699439697605199e-12,-5.4150359796107943e-11,6.504304833882475e-11,,5.794042414912661e-11,,,3.0439405435933074e-15,7.475252496347856e-11,-3.807076244655357e-11,,,6.971458822457121e-10,,,5.578445930095664e-10,,1.263882066626301e-09,,,1.270750160742429e-09,3.302886104360425e-09,1.8334163193503693e-10,,-1.493729808740674e-10,,,,1.1434006082136305e-10,2.1291044028099885e-10,1.6514804817282636e-10,,,,1.317608675911275e-10,-1.8822734936507313e-10,3.0306179288115417e-09,,,,,,,,-7.262030735648382e-11,,-8.973980490885311e-11,,4.2647731919870076e-11,-1.735569117353174e-10,-4.300625816856488e-11
2014-01-27,2.9126888585635363e-11,1.4818074280775495e-09,-1.0491430425401302e-11,,8.873696705171452e-10,,,3.391209628520563e-11,-9.936398949336749e-12,-1.5942909140626325e-10,,,1.0526709352535974e-09,,,-1.083362256012059e-10,,-3.5368529797399216e-10,,,-6.375273022843487e-10,-2.177582028538154e-09,1.255580560891948e-10,,3.199672927849243e-11,,,,-2.8058855885247674e-10,-1.0027324239811915e-09,1.0678213747584443e-12,,,,3.7840266728511614e-11,-1.0839706850519533e-09,-2.3605135027667523e-08,,,,,,,,-1.2944673605172862e-10,,1.4756317765104297e-10,,7.101724273463742e-12,-8.642897926881676e-11,-1.0402036196929534e-10
2014-01-28,-1.0936864036502577e-09,-1.701504602540925e-10,-2.4844664309553855e-10,,-4.0695008786453023e-10,,,-2.182883998193143e-12,1.5620227556622355e-10,2.7491961436018063e-12,,,-2.6844806923170873e-10,,,3.5898918390940016e-10,,2.8270942651605706e-10,,,-8.664655231006698e-10,-2.1225840770077998e-09,1.8729956641229294e-10,,-8.99995702496236e-11,,,,3.9260688928140427e-10,-1.1471320602611476e-10,-5.730074895646661e-12,,,,-1.0784414561258083e-11,-1.2815464163264048e-10,-1.1059321728920027e-10,,,,,,,,-8.780410625973647e-11,,-1.9268911062029773e-11,,3.5601129446173446e-11,-5.582814461218639e-11,7.468415074380926e-12
2014-01-29,2.3172098400923233e-12,-7.506478353578438e-11,4.253810403931995e-12,,-5.682323286754814e-11,,,-8.757958237449192e-12,5.219948522276512e-11,-4.026282212543521e-12,,,3.3730814516945686e-09,,,2.2645723446289183e-10,,4.4928609414330376e-10,,,4.664659990551554e-09,9.81710510082872e-10,-2.4368311690748418e-11,,-8.07640496348106e-12,,,,5.619344695185553e-11,-1.491343189470824e-10,9.16614756067988e-11,,,,9.365185330882218e-11,7.578052322181222e-11,8.028385049037345e-10,,,,,,,,4.4169378629714813e-11,,3.4688724360136813e-10,,2.121841688816786e-11,-9.193624873934994e-11,3.095438102841095e-11
2014-01-30,2.688987706277265e-11,-2.9700397617625996e-10,6.358735625833198e-11,,1.991504871766163e-10,,,-2.176742508637009e-12,-1.2638144078607776e-10,1.8310939750935915e-09,,,-2.0215995303101786e-09,,,2.2303696624849605e-10,,-3.890550245239204e-10,,,5.348400612252813e-10,3.83239132496042e-10,-3.945610531681159e-10,,-6.644788451144831e-11,,,,5.969788038625613e-10,3.791011658032339e-10,-1.9108728470151812e-10,,,,9.039548856477301e-11,6.276229260784213e-10,2.5283037073072167e-09,,,,,,,,4.475996286967616e-10,,-4.847584209897502e-10,,-5.516635010264857e-10,-6.926015153542396e-11,5.466745981894446e-12
2014-02-07,-5.179859748504199e-10,-1.5540870081169203e-10,-4.005554758229856e-10,,-3.133902564185495e-10,,,-1.102469438364158e-11,5.3461723364516874e-11,5.93256034537913e-11,,,-9.368539947508702e-10,,,2.2979436392761754e-10,,9.062526314792904e-11,,,-1.6860994779972038e-09,-7.337315451304826e-10,-1.1033591819240301e-10,,8.210910986534046e-11,,,,5.289314257115396e-10,-2.6234959594607323e-10,-3.049326311445216e-10,,,,-2.713352271187425e-10,7.7834661452966e-09,-1.7968944731802214e-09,,,,,,,,-8.995759795051567e-11,,-2.0169003087016687e-10,,1.7161660081327062e-09,-9.355861105678858e-11,2.2768576536075852e-11
2014-02-10,3.859160151277357e-11,-3.6744814399668695e-09,-1.178424473939629e-11,,2.2660813077120535e-09,,,-2.608925862185634e-10,1.361809788904693e-10,-9.318957639982445e-12,,,7.785044575434917e-10,,,-3.3513054687434526e-09,,1.5416534325612138e-10,,,-2.5761468311379115e-10,1.4722365712918788e-09,-1.584378079117115e-09,,-1.9006112737898222e-11,,,,5.84977895244396e-11,7.006043472935819e-10,1.4592639246121995e-11,,,,3.4943174813267817e-10,-1.8211801366281897e-10,1.8404678339011974e-09,,,,,,,,9.999488880827788e-10,,2.301011485535244e-10,,-4.2038505250988255e-10,5.316105424660624e-10,3.2935372772835385e-11
2014-02-11,-1.127951185936908e-11,4.832795562758937e-10,9.202974151337745e-11,,2.317718921853182e-10,,,8.350244846621356e-11,-8.808675849388613e-10,5.932877940349816e-10,,,2.6071706005670306e-10,,,1.134142632201646e-10,,2.1098494993380012e-10,,,-2.8221549336996137e-10,-1.907945053735488e-11,-3.005157280172891e-10,,-3.645405955505739e-11,,,,-1.89227229162074e-10,-3.605251776148468e-10,-1.6033728682988542e-11,,,,-1.9679872244350562e-11,-1.7845337269789784e-10,2.2833389151219321e-10,,,,,,,,2.1104829516131547e-11,,-1.4996388386129782e-10,,-7.538166801870684e-12,-2.9440356422919006e-11,-1.4365557634078737e-11
2014-02-12,9.282269779567706e-10,-5.55748031550575e-11,-4.787003987899673e-11,,-3.880031558209922e-11,,,4.521979737163069e-12,5.063341409120194e-11,7.52944878358451e-12,,,5.499274671606677e-10,,,2.125720067950638e-10,,4.633035097613577e-11,,,2.5383053706882255e-11,5.09092697848591e-10,6.651880917038549e-11,,3.585456930821968e-10,,,,-1.2223498792796263e-10,1.0952324422360722e-10,-7.038597883090255e-12,,,,1.225988868058173e-10,-7.440583247783849e-10,-1.7712860656413493e-10,,,,,,,,8.387718959960468e-11,,-1.1353558835376876e-10,,2.2282027328129803e-10,2.0782182410916604e-11,6.497380710021815e-12
2014-02-13,2.035574596883112e-10,-6.3579683396494475e-12,-4.6846438773734965e-11,,-3.1853674131514344e-11,,,3.1562583140024685e-11,3.750178442199417e-11,-2.1979184736848708e-12,,,-6.264966253123027e-10,,,-8.149478296041222e-10,,4.7314935320749165e-11,,,5.323290531102239e-10,-3.1063936230720005e-10,-1.3201862254923246e-10,,4.503981980058857e-11,,,,-1.2740559417579799e-10,4.410070699480879e-10,-3.596244942694325e-11,,,,4.0999928628657334e-11,1.4972926208117153e-10,-9.28072546420813e-11,,,,,,,,1.31297370871254e-10,,-1.7986392124983488e-10,,-4.4841217870069994e-11,1.0535654235522555e-10,4.392913567401273e-12
2014-02-14,-4.851793463768558e-11,-1.2945995358620588e-08,-4.848779120226085e-10,,3.991074776478688e-11,,,2.704365311390923e-11,6.784714143470423e-11,-6.905874035741457e-12,,,-2.2065173131835468e-10,,,7.97369550448563e-10,,-2.4524288236321494e-11,,,-3.557040608869261e-10,3.07883708952719e-10,3.707023482381988e-11,,2.884458870015139e-11,,,,6.312062881054376e-11,1.0706851553850965e-10,-4.257447036923757e-11,,,,-7.804857748044479e-11,-1.8826658404236646e-10,-9.706114049963579e-11,,,,,,,,1.7533591674149257e-11,,3.1725141982158297e-10,,-3.0115552213833355e-11,2.418903373666903e-11,-6.468986903055437e-12
2014-02-17,3.1964863688887535e-12,1.1037810434461995e-08,7.113789276083492e-11,,-4.4379384299727734e-10,,,-1.4852805923804565e-10,-1.2636919734166266e-10,1.301163545075679e-10,,,-4.4325798675840605e-11,,,6.020284351551659e-10,,1.710832887065023e-10,,,1.8552203988470007e-09,3.4842236888733344e-09,1.0363038921474283e-09,,-3.1312340537190244e-10,,,,2.4159866401971185e-10,-6.55162926064613e-11,1.3196250115842582e-11,,,,1.1400276338201746e-10,-8.47147025108738e-10,6.122818227808139e-09,,,,,,,,-2.408352709160946e-10,,2.7457821472696625e-10,,9.042161538321159e-11,2.622075893140244e-11,2.0509322893606203e-11
2014-02-18,-8.806153841387296e-12,2.2345899319324123e-10,-2.2063303259700875e-12,,-7.164335923834951e-11,,,-6.770708924157235e-12,-3.278493795026636e-11,1.3052601894034448e-10,,,-2.745243749766241e-10,,,-3.53610690689518e-10,,-1.4862022889728446e-10,,,-6.96911102469849e-10,8.857122746323407e-11,-5.307335756238843e-10,,-3.218400398921905e-11,,,,-1.454837628616046e-09,-3.897905290992811e-10,3.375865789290493e-11,,,,-3.952472996647497e-11,1.5946075421008627e-10,-1.0276941048068534e-10,,,,,,,,6.735219727041727e-11,,-2.446642008836225e-10,,5.970481266671465e-11,-1.291030467962856e-10,-3.667169448008881e-11
2014-02-19,-1.9958501658059557e-09,-7.430613877142814e-11,-3.982100648935572e-12,,-1.4682567381363344e-10,,,-2.2569101644889497e-12,1.3896151921463812e-11,3.4094538185564604e-11,,,-7.214131572872365e-10,,,1.8079176201383648e-10,,1.9371661178277734e-10,,,2.724489639228312e-13,-2.3599568476097243e-10,-1.699683177324492e-11,,-4.80359859091958e-12,,,,-3.1401117067659975e-10,-4.3074857371945705e-10,5.5807026371465004e-11,,,,7.159786202874569e-12,-3.7998441727944314e-10,-6.47056403841899e-10,,,,,,,,-8.94618526863812e-11,,5.407887038461566e-12,,-1.4819552721601105e-11,-8.499410906405129e-11,1.981305027316301e-11
2014-02-20,-5.249417319361859e-11,-9.54429342059033e-10,-4.78811346885377e-11,,-8.91636651375526e-10,,,-1.0142265032242182e-11,-1.9461071071858034e-11,1.2590655981141118e-10,,,6.021748888515894e-10,,,-4.817564978646799e-10,,-7.30300583550051e-10,,,-1.0845749129374705e-10,-8.985713658766994e-10,1.782766377724418e-11,,-1.3361011671872535e-10,,,,7.048647551920499e-11,2.9054738871080267e-10,-1.341384150791146e-11,,,,-1.5742546126281873e-10,1.8258716394780787e-09,-1.0428244518454242e-08,,,,,,,,1.1358986456685306e-10,,-1.470101417288895e-10,,-2.997120436218467e-11,4.536064134869843e-10,2.3785694294134723e-11
2014-02-21,-4.1544412017907774e-10,2.1918153760879616e-10,2.4121831196179314e-14,,6.942151012892103e-11,,,2.241790783638572e-12,2.479428689989486e-12,5.87760237339043e-12,,,-2.1369509788131303e-11,,,-9.268622159363918e-10,,-1.6275364367810007e-10,,,-4.4492495603549726e-10,-1.0500643280308941e-09,7.865932076450536e-11,,-1.6844957609490273e-10,,,,-3.0807025535664544e-10,-3.2447962279780123e-10,4.854112267350604e-12,,,,-3.945769891166899e-11,-3.224595611279045e-10,-8.113594681297842e-10,,,,,,,,2.0307466460829521e-10,,-1.7873696812190226e-10,,-8.16142257498149e-11,-1.4398267687524805e-10,-5.754014725845243e-12
2014-02-24,2.9381651503726114e-10,-3.86992521272154e-09,1.9163697060703225e-10,,-5.332179888441639e-10,,,1.9070775628029933e-11,-3.410681329569397e-10,-1.4275012614082697e-09,,,-2.3597819186625864e-09,,,-5.31784637544235e-09,,-6.473045583941446e-10,,,-5.206087366479505e-09,-1.694899503000458e-09,-3.1915412393967197e-10,,3.613820098815931e-12,,,,4.23904145386663e-11,1.1686127587478717e-09,-4.39952688051152e-10,,,,-8.055830402451136e-10,-1.0324642418756377e-09,-4.1183159117813945e-08,,,,,,,,-1.2611697495644764e-09,,-1.2797230078106427e-09,,-3.30622909242338e-10,-1.9792982724698873e-11,-6.881897931511983e-11
2014-02-25,-3.1537635333565603e-11,7.459559854774922e-10,1.6171262304532374e-11,,8.310462815014485e-12,,,-4.398880317335053e-11,5.6422838309075054e-11,1.592041623203319e-09,,,1.723871444522039e-11,,,6.015099019553456e-10,,-8.586882863609843e-10,,,1.7239447348199952e-09,1.9789974159401016e-09,-6.782014800839389e-11,,-2.4706751313657255e-10,,,,-3.3886893849847536e-12,-1.7736159438300176e-11,8.986379971699229e-11,,,,-2.0349380906779113e-10,-2.9508914708100163e-10,-7.995413462193369e-10,,,,,,,,-5.951363384003898e-10,,6.12559400144332e-10,,8.401510818679297e-11,-7.49585445615196e-12,4.7579434631898316e-11
2014-02-26,-3.6719226884023284e-10,-4.223141145496392e-09,1.8774152832124466e-12,,-3.296110543880601e-10,,,1.0179382482381477e-11,3.1952166682723553e-10,3.7662288411465265e-11,,,2.9945576002181663e-10,,,-6.703385390969268e-10,,4.544156460765076e-10,,,4.380519150403782e-10,5.823375199269809e-10,-1.7838786659753383e-11,,-9.58124980512642e-10,,,,-4.725415842090347e-11,1.5812972349103724e-10,-6.831387247535302e-11,,,,1.0791139157471547e-10,2.0890952410196998e-10,2.1090952283437546e-09,,,,,,,,-5.937542490674002e-10,,1.5760937880539499e-09,,7.679652383627987e-11,-6.950697883470558e-11,-2.3742421631204993e-11
2014-02-27,-3.0785827312752995e-11,-9.675970497062675e-10,1.6283283983701663e-11,,-1.8754586269981937e-10,,,4.573663850051711e-12,3.799302668716943e-11,1.1387361314129026e-10,,,-1.6604923655524328e-09,,,2.0926140074244562e-10,,1.1932756799190269e-10,,,3.2281080694633547e-10,-1.0501096076368402e-09,1.8342627104097724e-10,,1.8925272440796332e-10,,,,-1.1735173140193349e-11,-3.0939588314421286e-10,-2.007683220089223e-11,,,,8.630258575232829e-10,-4.37093580636134e-10,4.5353337709009435e-09,,,,,,,,-1.887632328611546e-10,,7.040342817318251e-11,,-3.0297587442382077e-11,2.6693011815386232e-11,-4.256417275456506e-11
2014-02-28,-6.334288108156828e-10,9.75143540267611e-11,-4.016324442904855e-11,,2.2626847045427495e-11,,,-5.646146394376599e-12,-4.127985235487659e-09,3.3379746477297325e-10,,,1.5388170686801434e-10,,,-1.276430591786898e-10,,-1.7451313140711445e-09,,,-6.807084572235209e-10,1.5016691956814164e-09,-1.2943228670340213e-10,,-1.5475196606494675e-10,,,,-2.8814317334967053e-10,-1.1273689399728005e-09,1.9878564682535456e-12,,,,-3.741541041911721e-10,-1.2497150546417425e-10,7.908034709259183e-09,,,,,,,,1.24614766569896e-10,,-3.082297438923684e-11,,-3.100830701162239e-11,-3.6103506272844795e-10,4.492828311062545e-11
2014-03-03,1.216367263343316e-10,2.576912667702156e-09,-4.196584331351358e-12,,1.8002250494609972e-08,,,1.3071842293335498e-10,1.7546246086181813e-09,5.409790348061985e-10,,,-1.863802808070864e-10,,,1.9548246892886118e-10,,-7.962966780154076e-10,,,7.796298072037262e-11,2.0684453256430597e-09,-3.9868983458614663e-10,,1.4702630387818113e-10,,,,2.985876521754125e-10,3.518761273726462e-10,-1.0672108915277747e-08,,,-8.03659323756736e-10,1.5198884873195314e-10,-5.353161063912766e-11,6.224742651798244e-09,,,,,,,,3.687913265848175e-10,,8.767903961448101e-10,,-1.6548358916100767e-11,4.380572908161757e-10,5.438053444189913e-12
2014-03-04,7.267460509973699e-11,7.014350226852897e-09,1.0745497070252655e-11,,2.5447177967019254e-09,,,1.142234902311377e-12,2.452427501902216e-09,-2.9695529626646734e-10,,,1.9151195327454957e-10,,,4.346333770664675e-10,,8.333020362184788e-10,,,1.5243450541643655e-10,-7.914934560901852e-09,-7.567741622706552e-12,,-2.271071303091954e-11,,,,6.471258720678041e-11,4.110301300027359e-10,-5.0443469851237127e-11,,,-7.798834208069858e-11,-2.0535204703917198e-10,5.97309964100341e-11,-4.228618783498903e-08,,,,,,,,7.206267909640001e-11,,-1.979865745157228e-11,,-4.725506354764961e-10,1.8735670150940852e-10,-2.612087314890997e-14
2014-03-05,1.3282763245851348e-10,4.4257064067785004e-11,1.248565617294163e-11,,4.5932258841703034e-12,,,4.420197138904776e-12,9.494748120521944e-11,-6.74792811448939e-11,,,6.731294455695159e-10,,,-1.5077239071585737e-09,,-2.3882073559545307e-10,,,1.4962837149721578e-09,-2.358872553632392e-09,-1.8310191931571067e-10,,5.530827739968631e-11,,,,1.4540222306039763e-10,9.26374042005996e-11,4.829493990362077e-10,,,-2.746044755521258e-10,2.429201563234673e-10,2.118855423020073e-10,1.184291538682314e-08,,,,,,,,4.2678145250999876e-11,,3.0818970382200623e-12,,7.113319388570418e-10,3.234768527577818e-10,3.790520623606415e-11
2014-03-06,-1.1612499755698813e-11,3.350456433086709e-11,-1.292720997621352e-11,,1.330138207539308e-10,,,1.124137868187516e-12,1.694324790150053e-10,5.196974487854699e-11,,,2.7454148508584523e-10,,,-8.710969865067294e-10,,3.590219446634877e-09,,,-7.420589562766875e-10,-2.7917175360818847e-09,-2.817838419357065e-10,,3.543904761493771e-11,,,,5.946420492506298e-10,1.2606145024802948e-11,1.1097619521954502e-09,,,3.2700207173486526e-10,2.006226810486058e-10,-3.270677144901056e-10,9.479530572253393e-09,,,,,,,,6.241198315581299e-10,,1.728318020648701e-10,,-2.0601825273490309e-10,1.1178145642976068e-10,-1.021876004796216e-10
2014-03-07,-1.814908839465491e-10,-6.118188758957665e-10,4.528570235429147e-12,,-3.7555916788237614e-10,,,3.647088961741348e-11,-5.415085620926028e-12,4.84575724355799e-10,,,-1.4806626403154136e-09,,,-6.668967719103483e-09,,-1.188285143895693e-09,,,-3.479493056955861e-09,-3.463073706654627e-09,3.687153141947351e-11,,6.064122210670537e-11,,,,6.072761169306456e-10,2.744687415338832e-10,-1.2401178405455265e-10,,,4.461125007500723e-11,-6.147969268886816e-10,-2.922084674802237e-09,-1.1157484380728744e-08,,,,,,,,6.431045093025093e-12,,-2.908018468379898e-10,,-2.036385508412454e-09,1.5505296666161384e-11,1.3924514012299845e-11
2014-03-10,-8.135020498143734e-10,-1.6098037880296495e-08,-4.619062624234814e-10,,-5.567948173830263e-09,,,8.607508084942387e-11,1.7492267251851335e-09,-6.462962108448995e-10,,,-4.5075173790111616e-08,,,1.401651738768413e-09,,-4.023817344660702e-10,,,5.36478254604329e-10,9.74530845079303e-10,-1.878011750306403e-09,,-2.0539880648448109e-10,,,,-5.5078035173285014e-09,3.4615961403659196e-10,-4.144682794703558e-11,,,-2.0347830607975965e-10,-1.293572734443408e-08,-4.744077624652179e-10,2.802964149357204e-09,,,,,,,,5.247026235039936e-10,,-2.417938182823557e-09,,-1.7687830834428613e-12,-1.1321560133747746e-09,-2.7658301370671413e-08
